Date/Time,TTT [°C] (at 2m height),THETA [K] (at 2m height),Surf temp [°C] (modelled),Surf temp [°C] (calculated from LWU),Humidity spec [g/kg] (at 2m height),Humidity spec [g/kg] (at surface),RH [%] (at 2m height),ff [m/s] (at 10m height),PPPP [hPa] (at surface),Cloud cov [%],Albedo [%] (24-hour running mean observed...),SZA [deg],Melt energy [W/m**2],Net SW [W/m**2],SWD [W/m**2],SWU [W/m**2],Net LW [W/m**2],LWD [W/m**2],LWU [W/m**2] (modelled),LWU [W/m**2] (observed),NET [W/m**2],Qh [W/m**2],Qe [W/m**2],Ground heat flux [W/m**2],"Melt rate [mm w.e.] (surface melt, within dt)","Melt rate [mm w.e.] (cumulative surface melt, with...)",Runoff [mm] (within dt),Sublimation [mm w.e.] (within dt)
2007-02-02,-7.5626291666666665,273.3723458333333,-10.35545,-13.516240909090909,1.7080162499999998,1.80102375,77.11265625,3.9666666666666663,903.7999999999998,0.08694833333333335,0.8191420833333337,1.2804854166666664,0.0,58.468617500000015,323.6414883333333,265.1728708333334,-79.32106291666666,191.37239375000001,270.69345666666675,258.3249545454545,-20.85244708333333,23.779965,-0.7752558333333336,-2.024225416666667,0.0,0.0,0.0,-0.001002083333333334
2007-02-03,-7.739841666666668,273.6782666666666,-10.530750000000003,-14.119750000000002,1.6666220833333334,1.7467616666666668,75.95241375,5.4041425,898.1645833333336,0.019555,0.8145070833333333,1.2852041666666667,0.0,60.71892750000001,327.70978999999994,266.99086249999993,-87.96374249999998,181.86842499999997,269.8321674999999,255.67055416666662,-27.24481374999999,29.363910000000004,-1.8532608333333336,-0.287005,0.0,0.0,0.0,-0.0023716666666666678
2007-02-04,-7.885316666666665,273.36004583333334,-10.311741666666668,-12.5424875,1.624526666666667,1.7939962500000002,75.14713833333332,4.583163750000001,900.1000000000003,0.13157583333333334,0.8150429166666667,1.29000625,0.0,57.59768624999999,312.31379458333333,254.71610833333338,-76.39037125,194.40208333333337,270.7924545833334,262.1644208333334,-18.79268541666667,23.399075416666665,-3.351977083333333,-1.2452687500000008,0.0,0.0,0.0,-0.0041845833333333336
2007-02-05,-7.960454166666665,273.3341,-8.6968375,-8.839629166666667,1.603544583333333,2.0755037499999998,74.61453999999999,3.42460625,899.5062500000003,0.6872691666666667,0.8509895833333333,1.2948920833333333,0.0,32.826297499999995,229.5470016666667,196.72070416666668,-29.24729583333334,248.28027916666665,277.527575,277.3212291666666,3.5790025000000028,9.2271525,-8.18527875,-4.471844999999999,0.0,0.0,0.0,-0.010114166666666669
2007-02-06,-8.195524999999998,273.24342916666666,-10.111358333333333,-11.001375000000001,1.5454170833333336,1.801937916666666,73.27865958333332,5.30970875,897.7604166666665,0.20748791666666674,0.8128233333333336,1.29986,0.0,57.96134291666666,310.03659708333333,252.07525416666667,-70.87084041666668,200.6450583333333,271.51589875,268.09600416666666,-12.90949875,19.669323750000004,-7.547962083333332,0.7186866666666663,0.0,0.0,0.0,-0.009830833333333332
2007-02-07,-8.331766666666667,272.66759583333334,-9.709258333333333,-15.813687500000002,1.4975458333333334,1.8469800000000005,72.26811625,12.584967500000003,902.8083333333333,0.15367999999999996,0.7714775,1.3049091666666668,0.0,75.11397875,323.64654541666664,248.53256666666664,-78.70636833333333,194.43785416666665,273.1442225,248.71476249999992,-3.5923899999999978,28.911159166666664,-23.33244458333334,-1.9240937500000008,0.0,0.0,0.0,-0.029269583333333325
2007-02-08,-8.520804166666666,271.62650416666673,-10.480287499999998,-14.031012500000001,1.4389541666666668,1.707386666666667,71.38954083333334,9.4740875,912.6791666666667,0.30759333333333333,0.8352829166666665,1.3100358333333335,0.0,42.10858416666666,259.33268416666664,217.2241,-62.707458333333335,207.26143749999994,269.96889583333336,255.73827083333333,-20.598874583333327,34.871259583333334,-13.075964583333333,-1.1715283333333333,0.0,0.0,0.0,-0.016220416666666668
2007-02-09,-8.643520833333334,272.61668749999995,-9.716854166666666,-11.094391666666667,1.4235691666666668,1.8392145833333329,70.37775833333332,22.074649999999995,899.6666666666665,0.8910887499999999,0.92333125,1.3152416666666669,0.0,13.286030416666664,191.62334708333324,178.33731666666668,-6.8570625000000005,266.20868333333334,273.0657458333333,267.4344,6.42896875,38.12372666666666,-42.94705291666667,-1.6017600000000005,0.0,0.0,0.0,-0.0541875
2007-02-10,-8.800733333333332,272.3915625,-9.649316666666664,-9.407583333333333,1.3861870833333334,1.84893125,69.54502666666666,16.574987499999995,900.3916666666665,0.94825875,0.9197983333333334,1.3205233333333333,0.0,16.134531666666664,197.27680250000003,181.14227083333333,-2.0146479166666666,271.3321041666667,273.34675208333334,274.35127083333333,14.11988416666666,24.656166250000002,-37.272459166666664,-1.5000387499999999,0.0,0.0,0.0,-0.04738999999999999
2007-02-11,-8.959904166666666,272.18455416666666,-9.689745833333335,-8.42955,1.3486729166666664,1.84169875,68.66219666666667,16.71628875,900.8916666666668,0.9902483333333332,0.9204249999999999,1.32588,0.0,15.034590416666665,187.6369945833333,172.60240416666667,2.8318212499999995,276.01236249999994,273.18054125,278.4474583333334,17.866413333333334,22.841537083333336,-39.27657,-1.4242845833333335,0.0,0.0,0.0,-0.04975583333333333
2007-02-12,-9.128395833333334,271.5624125000001,-9.984241666666668,-9.657625000000001,1.3031895833333336,1.78341875,67.73566375,17.887644583333337,906.1208333333334,0.9428008333333334,0.91287625,1.3313091666666665,0.0,16.944414166666665,196.2000433333333,179.25562916666675,-1.8265191666666662,270.13402916666666,271.9605483333333,273.32761250000004,15.117896250000003,26.937582083333336,-41.21323374999999,-0.8790162499999999,0.0,0.0,0.0,-0.052561666666666666
2007-02-13,-9.271812500000003,270.9548958333334,-11.567166666666667,-12.423916666666663,1.1468541666666667,1.5650587500000002,60.795835833333335,8.838949999999999,911.5083333333332,0.48985833333333334,0.8702229166666666,1.336810833333333,0.0,31.684636666666663,237.66784083333334,205.98320416666664,-40.712131666666664,224.88700833333334,265.5991399999999,262.2355375,-9.02749625,24.990147500000003,-19.90544958333333,3.665534583333333,0.0,0.0,0.0,-0.026032916666666673
2007-02-14,-12.074683333333331,268.7357416666667,-13.714983333333329,-14.040125000000002,1.2687820833333332,1.3030058333333334,84.73425583333334,11.056418333333333,903.7124999999997,0.22836333333333333,0.8489116666666668,1.3423795833333332,0.0,40.31874625,271.8551629166667,231.5364166666666,-67.50093625000001,189.4954458333333,256.99638208333334,255.78173749999996,-27.182188333333325,27.926677499999997,-2.3021229166666672,1.731610833333333,0.0,0.0,0.0,-0.0031416666666666676
2007-02-15,-13.326516666666665,267.52415833333333,-13.865079166666662,-15.048004166666667,1.1835216666666668,1.2838358333333335,88.8028425,8.101492083333335,902.7999999999998,0.49865000000000004,0.8295079166666666,1.3480187499999998,0.0,42.73134541666667,242.85147041666673,200.120125,-44.062419166666665,212.33071249999998,256.3931316666667,251.86364166666672,-1.3310733333333344,6.7534287499999985,-5.76379,0.4372316666666669,0.0,0.0,0.0,-0.007300833333333332
2007-02-16,-9.066158333333332,271.83617499999997,-9.363916666666666,-9.938141666666667,1.892053333333334,1.9320295833333334,96.45117125000002,5.553165416666666,903.6666666666666,0.6819783333333332,0.8356804166666666,1.3537220833333332,0.0,31.18126916666667,186.8134233333333,155.63215416666665,-30.201265833333338,244.4841625,274.68542833333333,272.2998291666667,0.9800033333333312,3.3261850000000006,-1.1041891666666668,-3.3711087499999994,0.0,0.0,0.0,-0.0014666666666666665
2007-02-17,-11.379820833333332,269.31896250000005,-12.562750000000001,-13.051012499999999,1.34268625,1.4282124999999999,85.37650250000002,7.600865,905.2583333333332,0.6326070833333334,0.8668108333333332,1.3594912499999998,0.0,25.491703333333337,197.99439916666665,172.50269583333332,-29.517045833333338,232.0038916666667,261.5209375,259.5932833333333,-4.025341666666667,9.984387916666668,-6.017299583333333,0.15862958333333368,0.0,0.0,0.0,-0.007545416666666666
2007-02-18,-9.7576625,270.73573333333337,-9.876179166666665,-9.94175833333333,1.7621683333333331,1.8156858333333332,96.46805916666666,12.639132916666668,908.2083333333334,0.9077141666666666,0.9053349999999999,1.3653237500000002,0.0,15.046889166666666,164.6155475,149.56865833333333,-8.231786249999999,264.24870416666664,272.48049041666667,272.1998791666666,6.815102916666665,1.8499783333333335,-3.96888,-4.507843333333333,0.0,0.0,0.0,-0.005002083333333334
2007-02-19,-9.015854166666669,271.56108333333333,-9.282433333333332,-9.984836363636365,1.9014966666666664,1.9382600000000003,97.22442916666667,6.257347499999999,907.4750000000003,0.7430033333333332,0.8718270833333333,1.3712179166666667,0.0,24.25361583333333,179.15426583333328,154.90064999999998,-24.505279166666668,250.52499583333335,275.03027499999996,272.18549090909084,-0.25166333333333196,1.833075,-1.8141716666666658,0.1320845833333325,0.0,0.0,0.0,-0.0023450000000000003
2007-02-20,-13.068325,267.9230541666667,-11.215525,-13.996137500000003,1.31619,1.6311579166666668,96.97391125,2.9720504166666664,901.2291666666665,0.7113650000000001,0.7500495833333333,1.3771683333333333,0.0,57.302831666666656,225.75074833333338,168.44791666666669,-33.0674125,233.9414458333334,267.0088583333333,255.79451666666668,24.23542041666667,-16.824865833333334,-8.116407916666667,0.7027320833333331,0.0,0.0,0.0,-0.01020875
2007-02-21,-12.746537500000002,267.70829999999995,-13.669266666666665,-15.827808333333332,1.3387295833333335,1.3190312499999999,95.09382333333332,0.9619408333333332,907.6791666666668,0.6060049999999999,0.86370375,1.3831808333333333,0.0,26.49204083333333,200.86823249999998,174.37619166666673,-32.31791166666666,224.930575,257.2484866666666,248.75784583333333,-5.82587125,1.794393333333333,-0.2186525,4.233430416666667,0.0,0.0,0.0,-0.0003083333333333334
2007-02-22,-13.977849999999998,266.33559166666674,-16.636845833333336,-18.455120833333336,0.9734083333333335,0.9887025,78.39831541666666,3.800880833333333,908.9541666666665,0.23056166666666666,0.8328804166666671,1.3892479166666665,0.0,38.61488125,231.61188958333332,192.99700833333338,-61.85848291666667,183.7724333333333,245.63091624999996,238.96424583333336,-23.243601249999998,16.91391333333333,-0.5192866666666669,6.647668333333335,0.0,0.0,0.0,-0.0006537500000000001
2007-02-23,-16.43557083333333,264.5739041666667,-20.487445833333332,-23.195579166666665,0.6175149999999999,0.7054958333333333,62.50345458333334,3.407367916666667,899.8000000000002,0.11229708333333333,0.8293329166666666,1.3953691666666665,0.0,37.50524625,220.38314624999998,182.87790000000004,-66.58122958333334,164.73292083333334,231.31415041666665,221.9276666666667,-29.075985833333338,22.24072,-1.9795875,8.75254125,0.0,0.0,0.0,-0.002597083333333333
2007-02-24,-15.968604166666667,265.1438375,-21.935283333333334,-25.631349999999998,0.5940358333333333,0.6280529166666665,58.16181791666666,2.350939583333334,898.75,0.016595,0.8199195833333336,1.4015429166666664,0.0,40.52243416666666,223.62300916666663,183.10057500000002,-69.92766375000002,156.24870416666667,226.1763679166667,213.57359583333334,-29.40523,22.894119583333335,-0.1548966666666669,6.666685833333332,0.0,0.0,0.0,-0.0001645833333333336
2007-02-25,-14.974583333333333,265.6587083333333,-22.098075000000005,-25.321062499999996,0.4472545833333333,0.6117841666666667,40.44463375,2.00022625,904.7958333333331,0.038857499999999996,0.82346,1.40776625,0.0,37.76794958333334,214.85850791666664,177.09055833333335,-63.51341124999999,162.06045833333332,225.57386958333333,214.79246666666666,-25.745464166666665,22.53729291666666,-1.520295833333333,4.731071666666668,0.0,0.0,0.0,-0.0018370833333333336
2007-02-26,-14.978566666666666,265.3603625,-19.70035,-21.920841666666664,0.5290570833333333,0.7453858333333333,47.367279999999994,3.353614583333332,908.3208333333333,0.22299708333333335,0.8263933333333336,1.4140399999999997,0.0,34.21555916666667,198.67215916666666,164.4566,-53.980579166666665,180.16924375,234.14982291666664,226.28603750000002,-19.765020000000003,23.100314583333333,-4.243831666666666,0.9120145833333334,0.0,0.0,0.0,-0.005369583333333333
2007-02-27,-15.15286666666667,265.6354875,-19.727791666666665,-21.582147826086956,0.53288875,0.7511883333333332,47.17784416666666,5.083939166666667,902.9083333333333,0.06012958333333333,0.82065625,1.4203562500000002,0.0,38.68581458333333,214.62826458333336,175.94245,-71.70794916666667,162.36001666666667,234.06796583333335,227.5786608695652,-33.022135,37.21416208333333,-6.171848333333332,1.9739700000000007,0.0,0.0,0.0,-0.007884583333333332
2007-02-28,-18.299754166666666,262.16057083333334,-21.369462499999997,-22.88280416666667,0.5706029166666666,0.6287337500000001,69.79232208333333,6.113382916666667,905.7375000000001,0.11554749999999997,0.8190487500000002,1.4267208333333334,0.0,36.80136541666666,203.17779875,166.37643333333332,-68.53397166666666,159.45857083333337,227.9925425,222.6804916666667,-31.732605833333334,29.789287083333335,-2.33501,4.2675624999999995,0.0,0.0,0.0,-0.0029125
2007-03-01,-15.143554166666668,265.1193375000001,-20.07765,-22.027866666666664,0.5098279166666666,0.7258458333333332,46.11451416666666,4.360114583333332,909.1750000000001,0.09899541666666667,0.8192108333333331,1.4331283333333336,0.0,36.09897208333334,200.41558041666667,164.31660833333333,-65.30178875,167.51395416666665,232.81574291666672,225.95017083333332,-29.202816666666664,33.712048749999994,-4.9023770833333336,-0.34980541666666637,0.0,0.0,0.0,-0.0061962499999999995
2007-03-02,-14.912125000000003,264.8457166666667,-19.653899999999997,-21.775808333333334,0.47675833333333334,0.7415133333333334,42.61500375,3.6891937500000007,915.3375,0.18339208333333334,0.8212137499999997,1.4395775000000002,0.0,32.89801083333332,183.88349833333334,150.9854875,-57.89059958333335,176.42420833333333,234.31480791666664,226.74547499999997,-24.992589166666672,29.01300916666666,-4.486723333333333,0.6261645833333332,0.0,0.0,0.0,-0.00562625
2007-03-03,-17.862933333333334,262.14180416666665,-19.433033333333334,-19.887816666666666,0.6327183333333334,0.762485,72.38903541666666,8.78078875,911.4291666666667,0.46195125000000004,0.8332287500000001,1.446065416666667,0.0,29.091249583333333,176.34516208333332,147.25391249999998,-40.169959999999996,194.97323541666665,235.14319541666669,233.506075,-11.07870958333333,18.67637875,-6.588883750000001,-0.7662766666666666,0.0,0.0,0.0,-0.0082775
2007-03-04,-15.704295833333333,265.6002041666667,-16.016699999999997,-16.10172916666667,0.9073400000000001,1.0420845833333339,84.71064375000002,10.299033749999998,896.5958333333333,0.8027062500000001,0.8612341666666666,1.4525883333333336,0.0,17.917547083333332,130.5861304166667,112.66858333333334,-12.920821249999998,234.97857499999998,247.89939624999997,247.56371250000004,4.9967250000000005,6.195751666666667,-7.550742500000001,-3.5315079166666656,0.0,0.0,0.0,-0.009752083333333333
2007-03-05,-14.19143333333333,267.5918458333333,-14.803308333333336,-14.859495833333332,1.007645,1.1720920833333335,81.90332416666666,7.9938916666666655,891.5333333333333,0.784535,0.8696537500000002,1.45914875,0.0,14.608710416666668,113.44081458333334,98.83210416666664,-14.495002083333334,238.1087416666666,252.60374375000004,252.37570833333334,0.11370833333333248,9.875900416666665,-6.9601233333333345,-2.9943829166666664,0.0,0.0,0.0,-0.008928333333333333
2007-03-06,-12.574066666666667,268.3092291666666,-13.000220833333332,-13.118954166666668,1.30966,1.3660079166666668,92.42554166666667,11.129737916666665,902.6750000000002,0.7469983333333333,0.8592274999999997,1.4657420833333337,0.0,19.325512916666664,135.03857541666665,115.71306250000002,-20.237211249999998,239.4868958333334,259.72410708333325,259.2517166666667,-0.9116983333333333,8.838335416666666,-3.187406666666668,-4.706355,0.0,0.0,0.0,-0.003965833333333333
2007-03-07,-13.4177625,267.62851666666666,-13.4573375,-14.502733333333333,1.2488008333333334,1.3217966666666667,94.54174458333334,7.289384583333333,900.4541666666665,0.7055237499999999,0.7912874999999998,1.4723679166666663,0.0,28.270175000000005,132.00982083333335,103.73964583333334,-25.335202083333332,232.6098833333334,257.9450854166667,253.80895416666667,2.934974166666667,-0.17941124999999944,-2.9715616666666675,0.09235124999999966,0.0,0.0,0.0,-0.0037599999999999995
2007-03-08,-17.003216666666667,264.0723041666667,-18.232200000000002,-18.44729166666667,0.7568212499999999,0.8425379166666668,80.41375458333333,8.821464166666667,898.8166666666667,0.5061575,0.8510558333333332,1.47902125,0.0,19.36119041666667,133.95951333333335,114.59832291666669,-37.79851041666666,201.66984583333337,239.46835624999997,238.66924166666664,-18.437318333333337,17.17506583333333,-4.31245125,5.48402,0.0,0.0,0.0,-0.0054399999999999995
2007-03-09,-14.042516666666664,266.4680125,-14.791333333333334,-14.798291666666664,1.1560870833333332,1.18737625,91.51427749999999,13.4437625,906.5750000000002,0.7184970833333333,0.8838949999999999,1.48570125,0.0,11.964084166666668,106.09508,94.13099583333333,-20.737467083333332,232.08753333333334,252.82500041666665,252.77737499999998,-8.773382916666668,16.70972625,-2.3420358333333335,-5.2196050000000005,0.0,0.0,0.0,-0.0029991666666666656
2007-03-10,-13.736845833333334,266.79051666666663,-13.749470833333332,-13.832545833333336,1.2099245833333332,1.266720833333333,95.37365374999997,13.296027916666668,906.4875000000001,0.8907787500000001,0.8899424999999997,1.4924091666666668,0.0,10.791109166666667,99.0161675,88.22505833333332,-6.6398029166666666,250.09125833333334,256.73106125,256.40231249999994,4.151306249999999,0.5769875000000001,-3.942924166666666,-0.9246270833333332,0.0,0.0,0.0,-0.004973333333333332
2007-03-11,-14.425841666666663,266.47502499999996,-15.015733333333337,-14.986925000000001,1.0617645833333336,1.1357020833333331,88.70418166666666,13.155831249999999,901.8166666666667,0.6928579166666667,0.8630995833333333,1.4991391666666667,0.0,14.780295833333334,107.01142083333333,92.231125,-23.551659583333333,228.22123333333332,251.77289291666662,251.88187083333335,-8.771363333333335,14.139241250000003,-5.046143333333334,-0.3241829166666667,0.0,0.0,0.0,-0.006283333333333333
2007-03-12,-12.557916666666666,268.20567916666664,-13.192258333333333,-13.125075,1.2830941666666666,1.3490274999999998,89.78263999999997,17.062297083333334,904.0875000000001,0.7813429166666669,0.9061066666666666,1.50589,0.0,9.281737916666666,101.20900458333331,91.92726666666665,-16.021516249999998,242.97878749999998,259.00030375,259.2540708333333,-6.7397800000000005,15.837332083333335,-5.247184583333334,-3.6966979166666665,0.0,0.0,0.0,-0.006807500000000001
2007-03-13,-11.342904166666665,269.230025,-11.44652083333333,-11.525579166666668,1.5241108333333335,1.567003333333333,96.29141500000001,22.519634583333332,906.7541666666666,0.9579708333333334,0.9422912500000001,1.5126600000000001,0.0,3.3384516666666664,61.376368333333325,58.03791666666667,-1.6097487500000003,264.3749958333334,265.98474458333334,265.6653291666666,1.7287041666666665,4.356322083333334,-4.627542916666667,-1.5261625000000005,0.0,0.0,0.0,-0.0057799999999999995
2007-03-14,-13.518695833333334,267.1260958333334,-13.549275,-13.695837500000001,1.2424216666666668,1.2921733333333336,95.86066291666667,23.178257500000004,905.1666666666665,0.93872375,0.9401800000000001,1.5194479166666668,0.0,3.9979883333333337,66.50665083333332,62.50866250000001,-1.927185,255.59682916666677,257.52401416666663,256.94306666666665,2.070802083333333,1.7928179166666665,-5.4681500000000005,1.471125833333333,0.0,0.0,0.0,-0.006933333333333333
2007-03-15,-15.342091666666667,265.17445,-15.405587499999998,-15.523024999999999,1.0332258333333333,1.0863499999999997,94.52715624999998,19.21982125,906.0708333333336,0.8692241666666667,0.9167470833333334,1.5262529166666667,0.0,6.940432916666668,80.61094125000001,73.67050833333333,-7.443054166666666,242.7936875,250.2367416666667,249.78054166666672,-0.5026225000000002,2.2627433333333333,-4.919933749999999,3.0920475,0.0,0.0,0.0,-0.0062675
2007-03-16,-17.133033333333334,263.0339791666666,-18.219441666666665,-18.581429166666663,0.7622133333333334,0.8307795833333332,82.754575,9.724065833333333,909.6791666666667,0.47523333333333334,0.87331375,1.5330691666666667,0.0,17.265033749999997,130.90229625000003,113.6372625,-41.32963125,198.17016875,239.49979999999996,238.15707083333328,-24.0645975,19.365499166666662,-3.495376250000001,8.142831666666668,0.0,0.0,0.0,-0.004343333333333334
2007-03-17,-16.01095833333334,263.8029916666667,-15.912312500000004,-16.038454166666664,0.9097291666666666,1.0294379166666667,89.46479666666664,8.312023333333334,914.3208333333333,0.9235416666666666,0.8737291666666666,1.5398974999999997,0.0,9.672550416666667,78.53006708333334,68.85751666666665,-2.1955675,246.09457083333334,248.29013833333332,247.8034166666666,7.476983333333334,-1.6519741666666665,-5.332105,-0.3791141666666668,0.0,0.0,0.0,-0.006884166666666668
