Date/Time,TTT [°C] (at 2m height),THETA [K] (at 2m height),Surf temp [°C] (modelled),Surf temp [°C] (calculated from LWU),Humidity spec [g/kg] (at 2m height),Humidity spec [g/kg] (at surface),RH [%] (at 2m height),ff [m/s] (at 10m height),PPPP [hPa] (at surface),Cloud cov [%],Albedo [%] (24-hour running mean observed...),SZA [deg],Melt energy [W/m**2],Net SW [W/m**2],SWD [W/m**2],SWU [W/m**2],Net LW [W/m**2],LWD [W/m**2],LWU [W/m**2] (modelled),LWU [W/m**2] (observed),NET [W/m**2],Qh [W/m**2],Qe [W/m**2],Ground heat flux [W/m**2],"Melt rate [mm w.e.] (surface melt, within dt)","Melt rate [mm w.e.] (cumulative surface melt, with...)",Runoff [mm] (within dt),Sublimation [mm w.e.] (within dt)
2017-03-18,-2.1010083333333336,272.93307500000003,-3.861770833333333,-3.245782352941177,2.421469583333333,2.8894470833333337,74.53916291666668,3.9128158333333336,976.0416666666666,0.7385795833333333,0.8932962500000001,1.5470775,0.2507391666666667,9.262847916666667,84.28368124999999,75.02083333333333,-14.649672916666669,283.69683333333336,298.34650625,301.1265882352941,-5.386825416666665,20.202244583333336,-10.215775833333334,-4.276938333333333,0.002648333333333333,1633.3575258333333,0.0,-0.013115000000000002
2017-03-19,-4.8585125,269.06355,-7.490758333333333,-8.129900000000001,2.0000504166666664,2.1388041666666666,77.21669583333335,1.546031666666667,989.9895833333334,0.5344000000000001,0.8488712500000001,1.5538108333333334,0.0,15.140360000000001,92.57786,77.4375,-24.466465416666665,258.3020833333333,282.76854875000004,280.21875,-9.326105416666667,8.250069166666664,-1.0875712499999999,2.351185416666665,0.0,1633.36805,0.0,-0.0011858333333333337
2017-03-20,-2.0783125,271.99168333333336,-3.2491291666666666,-2.769188235294117,2.711446666666667,2.967312083333333,84.49388125,3.142230833333333,988.21875,0.8524295833333334,0.8688325,1.5605479166666665,8.286953333333335,8.61433625,72.94766958333334,64.33333333333333,-6.157362083333335,294.8034166666667,300.96077875000003,303.1157647058823,2.456972916666666,5.9121241666666675,-6.737014583333333,5.203140416666667,0.07979083333333334,1634.2858858333332,0.0,-0.008927083333333334
2017-03-21,2.5902291666666666,277.4585333333333,-1.0049041666666667,-0.9967647058823523,3.0613312500000007,3.6244525,66.72583458333332,4.698857916666666,978.4791666666666,0.6253433333333335,0.8872166666666667,1.5672875,13.599248750000001,8.435837916666667,74.68583791666667,66.25,-24.043153333333333,287.08066666666656,311.1238200000001,311.20517647058824,-15.607316249999997,37.483859583333334,-13.238110833333332,3.5128225,0.1514425,1637.1320141666667,0.0,-0.016885416666666674
2017-03-22,-3.328545833333333,271.7053583333333,-3.1864916666666665,-3.037235,2.680824166666667,3.0466525000000004,88.76649708333333,3.0488204166666666,975.9583333333334,0.9118041666666664,0.9255074999999998,1.5740270833333334,0.0,5.1800125,79.07584583333333,73.89583333333333,-4.228769583333333,297.0835833333333,301.3123529166666,301.98720000000003,0.9512437500000002,-3.004394166666667,-7.799202499999999,9.220677916666666,0.0,1638.9176699999998,0.0,-0.010177083333333333
2017-03-23,-8.753395833333334,265.65512916666665,-7.791570833333334,-7.259477777777777,1.7378504166666664,2.0021875000000002,94.73870708333332,1.4312158333333331,983.5104166666666,0.9224029166666666,0.9235433333333333,1.580768333333334,0.0,5.663630416666667,70.22613041666666,64.5625,-3.536421666666666,277.625,281.1614216666666,283.4166666666667,2.12720875,-4.529294583333333,-3.5986700000000003,5.9647625,0.0,1638.9176699999998,0.0,-0.004667500000000001
2017-03-24,-6.184704166666667,268.03913333333327,-6.582095833333333,-6.157557142857144,2.0134079166666665,2.236990416666667,87.94609541666667,1.3425970833333336,986.0416666666666,0.7290533333333332,0.8506016666666665,1.5875058333333334,0.0,16.664830833333333,96.70649750000001,80.04166666666667,-16.47958166666667,269.8958333333333,286.375415,288.1904761904762,0.1852512500000004,0.97607375,-2.2344012500000003,1.1493329166666666,0.0,1638.9176699999998,0.0,-0.002851666666666667
2017-03-25,-6.187508333333333,268.26393749999994,-6.804262499999999,-5.615050000000001,2.0500954166666667,2.207280416666667,89.01324208333331,2.771252083333333,983.125,0.7565916666666667,0.8722720833333332,1.5942379166666667,0.0,9.418653749999999,85.91865374999999,76.5,-11.396159583333334,274.0520833333333,285.44824291666674,290.57142857142856,-1.977505833333333,1.994655000000001,-3.4447391666666665,3.2410995833333334,0.0,1638.9176699999998,0.0,-0.004260833333333334
2017-03-26,-7.038674999999998,266.60455833333333,-7.147216666666668,-6.02588888888889,1.8709675,2.1866833333333333,87.57988499999999,3.0323329166666664,993.5416666666666,0.849625,0.8725366666666666,1.6009633333333335,7.4927225,12.071696666666668,87.48836333333331,75.41666666666667,-7.587255833333333,276.58357499999994,284.17083083333347,289.0137777777779,4.484442083333334,9.7963175,-7.440815416666666,1.003755833333334,0.08714458333333334,1639.1088291666663,0.0,-0.009074166666666668
2017-03-27,3.733649999999999,278.171575,-0.011349999999999999,0.6780187500000001,3.5749254166666673,3.866853749999999,70.97661125,16.3159375,983.8958333333334,0.6540883333333333,0.8254645833333333,1.6076791666666665,71.79655041666666,10.186591666666667,56.56159166666666,46.375,-21.591373333333337,293.9931666666667,315.5845400000001,318.7852500000001,-11.404780416666666,100.42936999999999,-17.966909166666667,0.5050008333333333,0.7593670833333334,1647.7704016666664,0.0,-0.023102499999999998
